,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_ID,product_type,product_name,size,colour,price,stock,description,time_arrivale,cumulative
132,28,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,South Clairetown,Queensland,1053,93,2,186,1053,Trousers,Joggers,L,red,94,63,"A red coloured, L sized, Joggers Trousers",16,27851
133,28,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,South Clairetown,Queensland,1259,112,3,336,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",16,28187
134,28,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,South Clairetown,Queensland,803,91,2,182,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",16,28369
135,29,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,Michaelberg,Victoria,633,93,1,93,633,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",6,28462
136,29,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,Michaelberg,Victoria,907,94,3,282,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",6,28744
137,29,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,Michaelberg,Victoria,246,95,2,190,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",6,28934
138,29,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,Michaelberg,Victoria,762,109,3,327,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",6,29261
139,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,407,119,2,238,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt",19,29499
140,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,325,109,2,218,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt",19,29717
141,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,2,96,1,96,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",19,29813
142,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,411,119,2,238,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",19,30051
143,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,1167,99,1,99,1167,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",19,30150
144,30,2021-07-07,2021-07-26,Whitney Scarman,Female,27,Trompview,Tasmania,462,118,3,354,462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",19,30504
145,31,2021-03-11,2021-04-05,Herschel Verdey,Female,26,Jacobport,New South Wales,484,118,2,236,484,Jacket,Puffer,XL,indigo,110,60,"A indigo coloured, XL sized, Puffer Jacket",25,30740
146,31,2021-03-11,2021-04-05,Herschel Verdey,Female,26,Jacobport,New South Wales,1071,93,1,93,1071,Trousers,Joggers,S,blue,94,50,"A blue coloured, S sized, Joggers Trousers",25,30833
147,31,2021-03-11,2021-04-05,Herschel Verdey,Female,26,Jacobport,New South Wales,1245,112,1,112,1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",25,30945
148,32,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,Port Christopher,South Australia,1096,115,3,345,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",27,31290
149,32,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,Port Christopher,South Australia,323,109,1,109,323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",27,31399
150,32,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,Port Christopher,South Australia,22,96,3,288,22,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",27,31687
151,33,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,486,118,2,236,486,Jacket,Puffer,S,violet,110,46,"A violet coloured, S sized, Puffer Jacket",6,31923
152,33,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,1173,99,3,297,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",6,32220
153,33,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,322,109,3,327,322,Shirt,Mandarin Collar,M,orange,108,78,"A orange coloured, M sized, Mandarin Collar Shirt",6,32547
154,33,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,955,97,3,291,955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",6,32838
155,33,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,West Danieltown,Victoria,511,102,2,204,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",6,33042
156,34,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,817,117,2,234,817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",7,33276
157,34,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,555,98,1,98,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",7,33374
158,34,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,775,91,3,273,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",7,33647
159,34,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,62,104,1,104,62,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt",7,33751
160,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,991,106,2,212,991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",7,33963
161,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,527,98,1,98,527,Jacket,Leather,M,red,113,54,"A red coloured, M sized, Leather Jacket",7,34061
162,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,1257,112,2,224,1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",7,34285
163,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,1043,90,1,90,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",7,34375
164,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,549,98,1,98,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",7,34473
165,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,302,105,1,105,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",7,34578
166,35,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,Kreigerbury,Northern Territory,671,113,3,339,671,Jacket,Parka,S,orange,119,72,"A orange coloured, S sized, Parka Jacket",7,34917
167,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,675,113,1,113,675,Jacket,Parka,XS,yellow,119,63,"A yellow coloured, XS sized, Parka Jacket",13,35030
168,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,636,93,3,279,636,Jacket,Coach,S,orange,115,55,"A orange coloured, S sized, Coach Jacket",13,35309
169,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,37,104,2,208,37,Shirt,Dress,M,red,119,57,"A red coloured, M sized, Dress Shirt",13,35517
170,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,831,117,2,234,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",13,35751
171,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,737,109,2,218,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",13,35969
172,36,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,203,98,1,98,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",13,36067
173,37,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,809,117,3,351,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",11,36418
174,37,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,995,106,3,318,995,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",11,36736
175,37,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,605,112,3,336,605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",11,37072
176,37,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,608,112,2,224,608,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",11,37296
177,37,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,645,93,2,186,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",11,37482
178,38,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,South Tyler,Tasmania,1015,90,2,180,1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",16,37662
179,38,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,South Tyler,Tasmania,503,102,1,102,503,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket",16,37764
180,38,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,South Tyler,Tasmania,138,92,2,184,138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",16,37948
181,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,621,112,2,224,621,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",22,38172
182,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,338,109,2,218,338,Shirt,Mandarin Collar,L,blue,108,68,"A blue coloured, L sized, Mandarin Collar Shirt",22,38390
183,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,148,91,3,273,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",22,38663
184,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,631,93,3,279,631,Jacket,Coach,S,red,115,76,"A red coloured, S sized, Coach Jacket",22,38942
185,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,916,96,1,96,916,Trousers,Drawstring,S,orange,104,58,"A orange coloured, S sized, Drawstring Trousers",22,39038
186,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,317,109,2,218,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",22,39256
187,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,49,104,1,104,49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",22,39360
188,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,1030,90,2,180,1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",22,39540
189,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,892,94,3,282,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",22,39822
190,39,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,North Justin,South Australia,20,96,2,192,20,Shirt,Oxford Cloth,XS,blue,114,47,"A blue coloured, XS sized, Oxford Cloth Shirt",22,40014
191,40,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,Gleasonport,Tasmania,333,109,2,218,333,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",12,40232
192,40,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,Gleasonport,Tasmania,650,93,1,93,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",12,40325
193,40,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,Gleasonport,Tasmania,479,118,3,354,479,Jacket,Puffer,XL,blue,110,80,"A blue coloured, XL sized, Puffer Jacket",12,40679
194,40,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,Gleasonport,Tasmania,688,113,3,339,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",12,41018
195,41,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,1012,106,1,106,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",6,41124
196,41,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,730,119,1,119,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",6,41243
197,41,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,Nathanfort,Australian Capital Territory,579,100,3,300,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",6,41543
198,42,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,866,113,1,113,866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",4,41656
199,42,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,978,97,2,194,978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",4,41850
200,42,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,330,109,1,109,330,Shirt,Mandarin Collar,XS,green,108,63,"A green coloured, XS sized, Mandarin Collar Shirt",4,41959
201,42,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,Port Annabelle,Northern Territory,1225,112,1,112,1225,Trousers,Tracksuit Bottoms,XS,red,91,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers",4,42071
202,43,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,New Masonstad,New South Wales,1146,102,2,204,1146,Trousers,Cargo Pants,S,indigo,106,48,"A indigo coloured, S sized, Cargo Pants Trousers",21,42275
203,43,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,New Masonstad,New South Wales,586,100,1,100,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",21,42375
204,43,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,New Masonstad,New South Wales,134,92,3,276,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",21,42651
205,44,2021-09-07,2021-09-22,Gina Pollen,Male,29,Lake Gabrielview,New South Wales,368,94,2,188,368,Shirt,Henley,L,green,92,41,"A green coloured, L sized, Henley Shirt",15,42839
206,44,2021-09-07,2021-09-22,Gina Pollen,Male,29,Lake Gabrielview,New South Wales,1127,102,2,204,1127,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers",15,43043
207,44,2021-09-07,2021-09-22,Gina Pollen,Male,29,Lake Gabrielview,New South Wales,595,112,1,112,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",15,43155
208,44,2021-09-07,2021-09-22,Gina Pollen,Male,29,Lake Gabrielview,New South Wales,1076,93,1,93,1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",15,43248
209,44,2021-09-07,2021-09-22,Gina Pollen,Male,29,Lake Gabrielview,New South Wales,704,119,1,119,704,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket",15,43367
210,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,476,118,1,118,476,Jacket,Puffer,S,blue,110,76,"A blue coloured, S sized, Puffer Jacket",22,43485
211,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,705,119,3,357,705,Jacket,Trench Coat,XS,orange,112,69,"A orange coloured, XS sized, Trench Coat Jacket",22,43842
212,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,1037,90,2,180,1037,Trousers,Relaxed Leg,M,blue,95,72,"A blue coloured, M sized, Relaxed Leg Trousers",22,44022
213,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,345,109,3,327,345,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt",22,44349
214,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,1253,112,2,224,1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",22,44573
215,45,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,Jordanside,Australian Capital Territory,1258,112,1,112,1258,Trousers,Tracksuit Bottoms,L,violet,91,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",22,44685
216,46,2021-06-22,2021-07-04,Adena Venn,Polygender,53,Jordanburgh,Victoria,666,113,3,339,666,Jacket,Parka,S,red,119,66,"A red coloured, S sized, Parka Jacket",12,45024
217,46,2021-06-22,2021-07-04,Adena Venn,Polygender,53,Jordanburgh,Victoria,498,102,1,102,498,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",12,45126
218,46,2021-06-22,2021-07-04,Adena Venn,Polygender,53,Jordanburgh,Victoria,316,109,3,327,316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",12,45453
219,47,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,Elijahshire,Queensland,664,93,2,186,664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket",2,45639
220,47,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,Elijahshire,Queensland,823,117,2,234,823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",2,45873
221,47,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,Elijahshire,Queensland,777,91,1,91,777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",2,45964
222,47,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,Elijahshire,Queensland,78,118,2,236,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",2,46200
223,47,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,Elijahshire,Queensland,1089,115,3,345,1089,Trousers,Cropped,XL,red,99,78,"A red coloured, XL sized, Cropped Trousers",2,46545
224,48,2021-04-16,2021-04-23,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,960,97,1,97,960,Trousers,Slim-Fit,XS,green,119,74,"A green coloured, XS sized, Slim-Fit Trousers",7,46642
225,48,2021-04-16,2021-04-23,Phillipe Gatecliffe,Male,35,Jettstad,Australian Capital Territory,683,113,3,339,683,Jacket,Parka,L,green,119,55,"A green coloured, L sized, Parka Jacket",7,46981
226,49,2021-01-22,2021-02-13,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,40,104,3,312,40,Shirt,Dress,XS,orange,119,58,"A orange coloured, XS sized, Dress Shirt",22,47293
227,49,2021-01-22,2021-02-13,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,1044,90,2,180,1044,Trousers,Relaxed Leg,XL,indigo,95,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",22,47473
228,49,2021-01-22,2021-02-13,Julian Sponer,Male,35,Port Madison,Australian Capital Territory,773,91,1,91,773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",22,47564
229,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,457,118,3,354,457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket",2,47918
230,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,339,109,1,109,339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",2,48027
231,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,1098,115,3,345,1098,Trousers,Cropped,L,yellow,99,60,"A yellow coloured, L sized, Cropped Trousers",2,48372
232,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,1051,93,2,186,1051,Trousers,Joggers,S,red,94,71,"A red coloured, S sized, Joggers Trousers",2,48558
233,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,1033,90,3,270,1033,Trousers,Relaxed Leg,L,green,95,62,"A green coloured, L sized, Relaxed Leg Trousers",2,48828
234,50,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,Port Isabellafurt,New South Wales,429,107,1,107,429,Jacket,Denim,XL,orange,92,79,"A orange coloured, XL sized, Denim Jacket",2,48935
235,51,2021-02-19,2021-02-26,Ailene McKeller,Agender,46,South Logan,Western Australia,668,113,1,113,668,Jacket,Parka,L,red,119,73,"A red coloured, L sized, Parka Jacket",7,49048
236,51,2021-02-19,2021-02-26,Ailene McKeller,Agender,46,South Logan,Western Australia,968,97,3,291,968,Trousers,Slim-Fit,L,blue,119,49,"A blue coloured, L sized, Slim-Fit Trousers",7,49339
